frame,track_id,sift_0,sift_1,sift_2,sift_3,sift_4,sift_5,sift_6,sift_7,sift_8,sift_9,sift_10,sift_11,sift_12,sift_13,sift_14,sift_15,sift_16,sift_17,sift_18,sift_19,sift_20,sift_21,sift_22,sift_23,sift_24,sift_25,sift_26,sift_27,sift_28,sift_29,sift_30,sift_31,sift_32,sift_33,sift_34,sift_35,sift_36,sift_37,sift_38,sift_39,sift_40,sift_41,sift_42,sift_43,sift_44,sift_45,sift_46,sift_47,sift_48,sift_49,sift_50,sift_51,sift_52,sift_53,sift_54,sift_55,sift_56,sift_57,sift_58,sift_59,sift_60,sift_61,sift_62,sift_63,sift_64,sift_65,sift_66,sift_67,sift_68,sift_69,sift_70,sift_71,sift_72,sift_73,sift_74,sift_75,sift_76,sift_77,sift_78,sift_79,sift_80,sift_81,sift_82,sift_83,sift_84,sift_85,sift_86,sift_87,sift_88,sift_89,sift_90,sift_91,sift_92,sift_93,sift_94,sift_95,sift_96,sift_97,sift_98,sift_99,sift_100,sift_101,sift_102,sift_103,sift_104,sift_105,sift_106,sift_107,sift_108,sift_109,sift_110,sift_111,sift_112,sift_113,sift_114,sift_115,sift_116,sift_117,sift_118,sift_119,sift_120,sift_121,sift_122,sift_123,sift_124,sift_125,sift_126,sift_127,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation
10,2,23.722688674926758,10.151260375976562,11.201681137084961,10.739496231079102,11.151260375976562,5.394958019256592,8.56302547454834,9.487395286560059,94.85713958740234,26.613445281982422,12.546218872070312,9.16806697845459,11.46218490600586,5.042016983032227,11.579832077026367,33.630252838134766,80.73109436035156,18.151260375976562,7.210083961486816,11.142857551574707,28.453781127929688,11.9747896194458,17.361345291137695,33.91596603393555,15.70588207244873,5.865546226501465,8.941176414489746,12.554621696472168,39.96638488769531,17.941177368164062,17.13445472717285,12.084033966064453,36.18487548828125,9.764705657958984,8.260503768920898,11.252100944519043,14.966386795043945,9.815126419067383,9.0,11.008403778076172,120.57142639160156,24.899160385131836,10.428571701049805,10.109243392944336,19.823530197143555,10.764705657958984,13.319327354431152,38.907562255859375,107.49579620361328,23.58823585510254,9.0,14.36974811553955,40.89075469970703,19.689075469970703,14.495798110961914,26.815126419067383,22.907562255859375,8.184873580932617,8.252100944519043,13.487395286560059,46.84873962402344,18.0504207611084,12.781512260437012,13.840335845947266,37.71428680419922,10.512604713439941,5.159663677215576,9.73109245300293,16.504201889038086,12.084033966064453,9.621849060058594,9.890756607055664,120.11764526367188,41.7899169921875,12.352941513061523,10.621849060058594,21.638654708862305,14.0,11.29411792755127,25.34453773498535,107.05882263183594,25.100839614868164,16.823530197143555,20.79831886291504,37.117645263671875,15.647058486938477,7.672268867492676,25.80672264099121,22.915966033935547,8.638655662536621,11.201681137084961,19.369747161865234,46.18487548828125,14.689075469970703,7.084033489227295,9.336134910583496,28.13445472717285,11.10084056854248,9.319327354431152,5.3781514167785645,12.319327354431152,10.529411315917969,7.042016983032227,11.109243392944336,91.45378112792969,27.13445472717285,12.924369812011719,7.0,13.764705657958984,11.798318862915039,8.470588684082031,23.184873580932617,82.1680679321289,25.68067169189453,16.495798110961914,12.46218490600586,24.613445281982422,11.815126419067383,4.957983016967773,15.453781127929688,16.983192443847656,8.806722640991211,13.798318862915039,15.43697452545166,38.50419998168945,11.823529243469238,5.537815093994141,5.974790096282959,307.3810558856204,0.8211567050727024,0.6340337469621696,0.9718744071720562
10,3,32.66666793823242,8.414414405822754,5.585585594177246,7.639639854431152,15.099099159240723,4.414414405822754,3.585585594177246,11.08108139038086,92.30630493164062,14.513513565063477,6.585585594177246,5.45945930480957,15.495495796203613,11.036036491394043,8.06306266784668,33.27927780151367,71.68468475341797,13.270270347595215,6.036036014556885,10.92792797088623,47.180179595947266,22.342342376708984,14.846846580505371,30.243244171142578,21.7297306060791,7.513513565063477,5.9279279708862305,11.801801681518555,54.76576614379883,19.450450897216797,8.189188957214355,10.567567825317383,47.98198318481445,9.261260986328125,4.261261463165283,12.08108139038086,17.783782958984375,5.6936936378479,3.1621620655059814,10.477477073669434,121.69369506835938,19.612611770629883,6.53153133392334,11.981982231140137,17.549549102783203,10.657657623291016,8.198198318481445,41.180179595947266,91.0090103149414,18.261260986328125,5.972972869873047,18.117116928100586,69.15315246582031,34.216217041015625,14.297297477722168,27.52252197265625,25.79279327392578,8.981982231140137,6.8378376960754395,13.486486434936523,67.68468475341797,23.08108139038086,7.6306304931640625,13.855855941772461,46.93693542480469,11.738739013671875,2.1351351737976074,10.216216087341309,20.486486434936523,11.441441535949707,8.00900936126709,9.891891479492188,121.79279327392578,41.387386322021484,9.036036491394043,14.675675392150879,18.450450897216797,11.00900936126709,10.108108520507812,18.93693733215332,89.63964080810547,27.2702693939209,14.585585594177246,31.14414405822754,67.40540313720703,21.360361099243164,7.117116928100586,19.738739013671875,22.41441535949707,11.441441535949707,11.522522926330566,19.33333396911621,67.93693542480469,19.657657623291016,5.639639854431152,9.729729652404785,29.85585594177246,11.477477073669434,6.378378391265869,8.621622085571289,18.954954147338867,11.216216087341309,7.675675868988037,8.711711883544922,93.80180358886719,35.4954948425293,9.648648262023926,9.324324607849121,12.3873872756958,8.027027130126953,9.567567825317383,20.882883071899414,75.41441345214844,29.468467712402344,14.423423767089844,17.486486434936523,46.486488342285156,17.108108520507812,9.126126289367676,16.864864349365234,16.927927017211914,14.07207202911377,12.783783912658691,15.13513469696045,56.819820404052734,17.963964462280273,7.405405521392822,5.900900840759277,162.7917133781764,0.832090808723343,0.6274008782035024,0.9434771092341497
10,1,27.52857208251953,11.199999809265137,3.2428572177886963,3.3142857551574707,9.085714340209961,4.400000095367432,5.300000190734863,9.128571510314941,86.28571319580078,18.071428298950195,4.971428394317627,2.857142925262451,9.128571510314941,9.571428298950195,17.100000381469727,47.38571548461914,52.342857360839844,10.028571128845215,7.199999809265137,8.142857551574707,36.728572845458984,28.94285774230957,32.05714416503906,38.70000076293945,12.899999618530273,5.914285659790039,7.557142734527588,13.314285278320312,26.27142906188965,20.899999618530273,19.671428680419922,9.442856788635254,50.05714416503906,8.45714282989502,1.5571428537368774,2.4000000953674316,10.385714530944824,7.9285712242126465,5.0428571701049805,14.057143211364746,129.04286193847656,21.657142639160156,4.257143020629883,5.885714054107666,14.0,15.328571319580078,23.200000762939453,62.29999923706055,77.74285888671875,17.342857360839844,5.857142925262451,24.02857208251953,68.0999984741211,49.9571418762207,39.0428581237793,41.28571319580078,15.657142639160156,5.714285850524902,6.0,19.628570556640625,57.25714111328125,35.08571243286133,15.699999809265137,8.028571128845215,48.82857131958008,13.128571510314941,3.971428632736206,2.6285715103149414,12.257143020629883,6.828571319580078,2.7428572177886963,11.300000190734863,127.78571319580078,64.30000305175781,23.114286422729492,15.314285278320312,14.185714721679688,9.014286041259766,4.72857141494751,20.785715103149414,77.27143096923828,46.07143020629883,34.228572845458984,49.14285659790039,71.5,19.785715103149414,4.514285564422607,14.857142448425293,16.757143020629883,15.800000190734863,17.27142906188965,29.47142791748047,59.11428451538086,21.0,3.914285659790039,5.4571428298950195,31.5,8.128571510314941,4.27142858505249,2.4285714626312256,12.071428298950195,7.828571319580078,3.085714340209961,8.657142639160156,82.32857513427734,41.400001525878906,16.128570556640625,7.828571319580078,14.300000190734863,6.471428394317627,3.2142856121063232,11.814285278320312,54.92856979370117,44.871429443359375,28.385713577270508,21.928571701049805,44.157142639160156,9.600000381469727,1.7285714149475098,7.814285755157471,12.5,12.657142639160156,21.614286422729492,20.571428298950195,36.099998474121094,10.471428871154785,1.7999999523162842,6.657142639160156,126.74081359451407,0.8350126932536602,0.5286474396898443,0.9587537530632724
10,4,32.650604248046875,15.132530212402344,6.060240745544434,6.469879627227783,12.939759254455566,5.240963935852051,2.5542168617248535,8.493975639343262,98.08433532714844,23.819276809692383,5.722891330718994,6.08433723449707,13.84337329864502,8.506024360656738,10.421687126159668,36.0843391418457,50.132530212402344,10.91566276550293,5.385542392730713,14.746988296508789,62.06024169921875,21.951807022094727,14.795180320739746,31.240962982177734,13.481927871704102,5.6626505851745605,2.8795180320739746,12.819276809692383,41.9156608581543,17.216867446899414,7.819277286529541,11.614458084106445,50.192771911621094,14.0,4.566265106201172,6.168674468994141,13.469879150390625,5.349397659301758,2.819277048110962,14.132530212402344,133.30120849609375,23.927711486816406,3.5542168617248535,5.481927871704102,18.048192977905273,12.84337329864502,20.277109146118164,59.819278717041016,62.1204833984375,13.566265106201172,5.903614521026611,24.301204681396484,90.14457702636719,48.43373489379883,28.843374252319336,37.807228088378906,16.349397659301758,9.048192977905273,6.180722713470459,21.33734893798828,58.37349319458008,27.530120849609375,9.337348937988281,9.361445426940918,51.10843276977539,15.638554573059082,3.602409601211548,4.50602388381958,10.08433723449707,5.867469787597656,4.3734941482543945,11.204819679260254,130.10842895507812,60.1204833984375,23.54216957092285,12.542168617248535,15.84337329864502,8.108433723449707,6.722891330718994,24.02409553527832,58.819278717041016,39.31325149536133,34.31325149536133,48.97590255737305,89.71084594726562,24.445783615112305,7.144578456878662,13.84337329864502,16.54216957092285,13.301204681396484,12.253011703491211,26.903614044189453,56.39759063720703,22.759037017822266,8.867469787597656,6.192770957946777,31.373493194580078,11.98795223236084,5.301204681396484,3.6987950801849365,7.7349395751953125,5.036144733428955,3.3373494148254395,11.397590637207031,87.66265106201172,43.72289276123047,16.012048721313477,7.831325531005859,9.734939575195312,4.301204681396484,6.457831382751465,18.85542106628418,42.192771911621094,39.0,23.554216384887695,22.204818725585938,61.72289276123047,14.722891807556152,8.746988296508789,12.493975639343262,15.783132553100586,16.891565322875977,16.325302124023438,18.385541915893555,39.32530212402344,15.92771053314209,7.108433723449707,5.783132553100586,79.31126302442253,0.8403762886984515,0.5531915050873345,0.9327914039355993
10,5,38.07246398925781,8.217391014099121,5.7028985023498535,6.0,11.67391300201416,5.5,8.260869979858398,9.137681007385254,107.98550415039062,20.33333396911621,4.855072498321533,3.8478260040283203,8.920289993286133,7.557971000671387,10.615942001342773,24.876811981201172,95.64492797851562,12.688405990600586,2.5362319946289062,8.355072021484375,22.2608699798584,11.30434799194336,15.34782600402832,23.202898025512695,23.942028045654297,5.355072498321533,2.731884002685547,9.811594009399414,37.33333206176758,13.905797004699707,14.123188018798828,9.108695983886719,48.22463607788086,8.492753982543945,7.1086955070495605,7.246376991271973,16.04347801208496,6.144927501678467,4.818840503692627,9.891304016113281,129.61593627929688,19.811594009399414,9.927536010742188,7.123188495635986,12.188405990600586,8.050724983215332,9.231884002685547,29.869565963745117,115.94927215576172,18.565217971801758,5.804347991943359,13.057971000671387,33.16666793823242,15.811594009399414,13.898550987243652,21.159420013427734,31.746376037597656,6.905797004699707,5.4275360107421875,13.688405990600586,43.15217208862305,18.10869598388672,12.65217399597168,7.876811504364014,46.884056091308594,10.80434799194336,5.862318992614746,6.130434989929199,13.471014022827148,6.623188495635986,10.02173900604248,8.681159019470215,131.19564819335938,31.18115997314453,10.02173900604248,6.7971014976501465,10.34782600402832,7.818840503692627,11.137681007385254,21.927536010742188,116.0,21.7391300201416,14.427536010742188,18.420289993286133,32.37681198120117,11.1304349899292,5.0217390060424805,17.876811981201172,36.13768005371094,8.072463989257812,12.123188018798828,14.67391300201416,41.71014404296875,14.043478012084961,5.9275360107421875,7.971014499664307,36.33333206176758,8.623188018798828,7.840579509735107,4.137681007385254,8.572463989257812,5.507246494293213,9.384057998657227,8.572463989257812,102.98550415039062,22.297101974487305,11.492753982543945,5.253623008728027,7.775362491607666,5.26086950302124,9.572463989257812,20.840579986572266,96.5797119140625,22.963768005371094,15.920289993286133,10.485507011413574,22.869565963745117,7.036231994628906,4.282608509063721,13.057971000671387,28.869565963745117,8.840579986572266,15.282608985900879,8.797101020812988,31.884057998657227,9.217391014099121,4.057971000671387,5.594202995300293,319.980920999105,0.7909979315811654,0.5095834589899834,0.9708065964424762
10,6,33.13999938964844,8.5,3.319999933242798,14.5,18.780000686645508,5.099999904632568,3.059999942779541,17.860000610351562,95.66000366210938,17.360000610351562,4.800000190734863,12.720000267028809,15.640000343322754,6.960000038146973,8.760000228881836,47.119998931884766,82.69999694824219,12.020000457763672,2.4000000953674316,14.020000457763672,20.700000762939453,8.680000305175781,6.179999828338623,44.86000061035156,23.579999923706055,5.519999980926514,0.9800000190734863,10.899999618530273,22.440000534057617,8.5,3.799999952316284,21.479999542236328,47.02000045776367,6.739999771118164,2.859999895095825,8.039999961853027,21.239999771118164,11.579999923706055,6.0,21.940000534057617,129.0800018310547,19.219999313354492,3.200000047683716,12.079999923706055,23.700000762939453,15.199999809265137,13.579999923706055,61.400001525878906,94.26000213623047,16.15999984741211,2.6600000858306885,19.520000457763672,38.08000183105469,29.520000457763672,15.800000190734863,37.86000061035156,30.799999237060547,9.460000038146973,1.9199999570846558,11.380000114440918,22.899999618530273,8.880000114440918,2.4000000953674316,13.859999656677246,46.86000061035156,17.899999618530273,4.840000152587891,9.220000267028809,22.780000686645508,12.380000114440918,5.28000020980835,13.880000114440918,128.4199981689453,52.2599983215332,11.140000343322754,15.399999618530273,22.420000076293945,15.079999923706055,8.279999732971191,26.920000076293945,97.68000030517578,27.34000015258789,15.0,27.520000457763672,40.02000045776367,20.6200008392334,5.420000076293945,21.239999771118164,33.2400016784668,11.5600004196167,4.980000019073486,9.5600004196167,21.1200008392334,10.960000038146973,2.3399999141693115,8.720000267028809,33.220001220703125,14.399999618530273,2.759999990463257,8.260000228881836,17.979999542236328,10.680000305175781,6.079999923706055,18.360000610351562,93.83999633789062,38.459999084472656,7.639999866485596,8.619999885559082,19.31999969482422,12.520000457763672,9.0,31.760000228881836,85.5999984741211,28.600000381469727,8.779999732971191,12.079999923706055,26.940000534057617,15.15999984741211,5.800000190734863,16.65999984741211,24.079999923706055,11.84000015258789,2.8399999141693115,6.860000133514404,15.739999771118164,14.579999923706055,4.239999771118164,5.360000133514404,601.5934440901718,0.8587496070762192,0.7309733880614563,0.9581201856984491
20,2,30.34013557434082,14.06802749633789,11.353741645812988,12.142857551574707,13.122448921203613,6.530612468719482,5.2108845710754395,7.394557952880859,96.12245178222656,30.360544204711914,10.061224937438965,10.73469352722168,9.081632614135742,4.4285712242126465,7.544217586517334,27.006803512573242,80.96598815917969,17.94557762145996,5.163265228271484,7.149659633636475,24.653060913085938,9.26530647277832,12.911564826965332,32.59864044189453,20.843538284301758,6.374149799346924,4.333333492279053,9.176870346069336,42.79591751098633,14.258502960205078,12.557823181152344,15.612244606018066,40.72789001464844,12.326530456542969,9.523809432983398,11.2380952835083,17.299320220947266,9.258502960205078,5.231292724609375,8.938775062561035,120.72789001464844,28.496599197387695,12.319727897644043,9.809523582458496,14.251700401306152,8.523809432983398,9.925169944763184,36.71428680419922,108.67346954345703,28.06802749633789,9.625850677490234,10.17006778717041,34.632652282714844,13.768707275390625,15.360544204711914,27.646259307861328,27.176870346069336,9.455781936645508,8.857142448425293,13.013605117797852,49.156463623046875,14.986394882202148,11.26530647277832,12.43537425994873,41.26530456542969,11.428571701049805,5.360544204711914,7.4353742599487305,17.183673858642578,12.231292724609375,9.816326141357422,10.523809432983398,120.83673095703125,35.72789001464844,10.340136528015137,8.503401756286621,16.292516708374023,11.925169944763184,9.897958755493164,27.510204315185547,110.2789077758789,28.13605499267578,14.340136528015137,13.489795684814453,34.591835021972656,11.571428298950195,7.163265228271484,25.047618865966797,26.952381134033203,11.82993221282959,12.503401756286621,17.224489212036133,51.88435363769531,13.857142448425293,6.897959232330322,10.204081535339355,28.102041244506836,10.129251480102539,6.142857074737549,4.231292724609375,12.945578575134277,12.020408630371094,10.26530647277832,12.285714149475098,93.81632995605469,28.619047164916992,8.918367385864258,5.476190567016602,10.278911590576172,10.748299598693848,10.70068073272705,25.884353637695312,85.7755126953125,30.387754440307617,12.544218063354492,7.591836929321289,23.374149322509766,9.707483291625977,5.421768665313721,18.027210235595703,20.367347717285156,10.408163070678711,12.360544204711914,13.591836929321289,43.68027114868164,12.414965629577637,6.2517008781433105,7.224489688873291,321.04019512195123,0.7611328604768139,0.49648898448929835,0.9699861150374425
20,3,25.372413635253906,9.124137878417969,3.6413793563842773,4.551723957061768,13.096551895141602,5.979310512542725,4.234482765197754,10.413793563842773,95.02069091796875,18.399999618530273,4.875862121582031,4.6344828605651855,12.38620662689209,7.08965539932251,8.337930679321289,32.599998474121094,79.55862426757812,11.717241287231445,3.8620688915252686,10.289654731750488,49.97930908203125,18.062068939208984,14.358620643615723,31.22068977355957,17.86206817626953,5.2137932777404785,4.2137932777404785,13.800000190734863,70.0,18.00689697265625,10.151723861694336,9.262068748474121,36.66896438598633,7.979310512542725,3.3931033611297607,9.427586555480957,18.275861740112305,6.841379165649414,5.482758522033691,13.013792991638184,122.08275604248047,21.55172348022461,6.137930870056152,10.593103408813477,16.055171966552734,9.096551895141602,8.317241668701172,39.81379318237305,101.4000015258789,19.10344886779785,4.2896552085876465,15.199999809265137,67.6137924194336,27.510345458984375,12.055171966552734,27.482759475708008,22.034482955932617,5.551723957061768,3.151724100112915,17.075862884521484,86.57930755615234,24.11034393310547,9.372413635253906,9.455172538757324,39.0137939453125,8.668965339660645,4.206896781921387,8.544827461242676,19.475862503051758,8.22068977355957,5.227586269378662,11.193103790283203,122.91724395751953,35.73103332519531,6.944827556610107,11.641379356384277,18.234481811523438,9.634482383728027,6.91724157333374,20.834482192993164,101.3448257446289,25.99310302734375,10.089654922485352,24.255172729492188,67.56551361083984,14.965517044067383,4.6344828605651855,20.0,22.696552276611328,7.517241477966309,7.1724138259887695,18.151723861694336,84.31034851074219,18.924137115478516,3.8620688915252686,6.944827556610107,29.158620834350586,7.944827556610107,2.9379310607910156,4.068965435028076,17.66206932067871,8.965517044067383,5.158620834350586,10.944828033447266,100.16551971435547,30.08965492248535,5.2896552085876465,4.765517234802246,15.324137687683105,9.282758712768555,6.034482955932617,19.165517807006836,85.18621063232422,30.055171966552734,11.055171966552734,14.56551742553711,50.944828033447266,10.655172348022461,5.027585983276367,12.675862312316895,18.172412872314453,9.620689392089844,9.075861930847168,14.800000190734863,69.86206817626953,13.965517044067383,6.234482765197754,5.641379356384277,224.96461298498727,0.7808332927107484,0.4956228565658155,0.9340799778364831
20,5,32.4202880859375,8.188405990600586,3.9710144996643066,3.731884002685547,9.579710006713867,4.5217390060424805,7.601449489593506,9.159420013427734,113.5,19.644927978515625,4.644927501678467,3.9420289993286133,8.289855003356934,6.34782600402832,11.67391300201416,24.057971954345703,104.86231994628906,14.32608699798584,3.268115997314453,6.76086950302124,22.021739959716797,8.601449012756348,15.094202995300293,24.949275970458984,27.478260040283203,5.76086950302124,4.514492988586426,8.427536010742188,34.18840408325195,13.231884002685547,13.913043022155762,8.108695983886719,41.69565200805664,8.3695650100708,6.528985500335693,7.731884002685547,13.318840980529785,4.231884002685547,5.282608509063721,10.637681007385254,130.86956787109375,21.775362014770508,10.434782981872559,8.32608699798584,13.608695983886719,6.3913044929504395,9.036231994628906,29.086956024169922,126.47826385498047,20.659420013427734,5.818840503692627,9.65217399597168,33.62318801879883,11.985507011413574,13.615942001342773,20.68115997314453,36.826087951660156,8.217391014099121,4.7971014976501465,8.82608699798584,41.37681198120117,16.811594009399414,10.775362014770508,7.137681007385254,41.49275207519531,8.086956977844238,6.043478488922119,6.8913044929504395,13.289855003356934,5.253623008728027,9.840579986572266,9.514492988586426,130.68115234375,30.282608032226562,9.456521987915039,6.746376991271973,12.992753982543945,7.724637508392334,11.340579986572266,19.579710006713867,123.840576171875,23.731884002685547,14.543478012084961,13.681159019470215,33.39130401611328,10.108695983886719,5.123188495635986,20.094202041625977,39.043479919433594,9.362318992614746,12.67391300201416,12.67391300201416,39.5579719543457,11.47826099395752,3.9275362491607666,7.217391490936279,32.90579605102539,4.876811504364014,7.7028985023498535,4.057971000671387,9.80434799194336,4.246376991271973,6.557971000671387,7.050724506378174,108.63043212890625,21.884057998657227,10.362318992614746,4.369565010070801,9.550724983215332,3.9710144996643066,6.043478488922119,16.19565200805664,105.07246398925781,24.30434799194336,13.67391300201416,7.9275360107421875,24.123188018798828,6.73913049697876,2.6086957454681396,12.69565200805664,32.0,11.028985977172852,13.043478012084961,9.043478012084961,32.21014404296875,8.942028999328613,3.6594202518463135,5.333333492279053,315.22316484034405,0.7963622110243949,0.5237317271154407,0.9708132896364284
20,1,29.158729553222656,11.047618865966797,5.142857074737549,7.666666507720947,13.365078926086426,3.142857074737549,2.2063491344451904,10.317460060119629,83.03174591064453,19.539682388305664,3.9841270446777344,5.587301731109619,12.095237731933594,12.047618865966797,13.20634937286377,44.0476188659668,48.30158615112305,13.365078926086426,4.682539463043213,14.031745910644531,50.25396728515625,27.03174591064453,26.206348419189453,44.88888931274414,18.492063522338867,11.873015403747559,6.317460536956787,15.65079402923584,30.492063522338867,16.285715103149414,18.66666603088379,21.33333396911621,47.761905670166016,10.920635223388672,3.0317461490631104,7.253968238830566,15.190476417541504,4.095238208770752,3.9206349849700928,14.428571701049805,128.44444274902344,24.58730125427246,3.174603223800659,5.333333492279053,15.2380952835083,12.20634937286377,18.285715103149414,62.66666793823242,68.33333587646484,20.14285659790039,8.095237731933594,21.158729553222656,72.9206314086914,48.25396728515625,31.841270446777344,43.587303161621094,18.539682388305664,11.015872955322266,11.920635223388672,22.396825790405273,43.841270446777344,24.73015785217285,18.349206924438477,15.523809432983398,47.5396842956543,9.936508178710938,3.761904716491699,7.0,14.063491821289062,4.952381134033203,8.20634937286377,18.873016357421875,127.03174591064453,68.88888549804688,19.317461013793945,12.492063522338867,17.26984214782715,6.777777671813965,7.492063522338867,22.507936477661133,62.39682388305664,53.66666793823242,36.79365158081055,47.14285659790039,71.6031723022461,19.047618865966797,3.809523820877075,13.126984596252441,18.206348419189453,20.682538986206055,25.492063522338867,27.380952835083008,48.20634841918945,16.174602508544922,8.095237731933594,10.44444465637207,30.88888931274414,7.365079402923584,4.936507701873779,5.238095283508301,12.65079402923584,4.190476417541504,4.761904716491699,14.492063522338867,81.20635223388672,36.06349182128906,13.603174209594727,10.142857551574707,16.349206924438477,5.666666507720947,4.634920597076416,17.0,47.44444274902344,40.74603271484375,27.793651580810547,21.619047164916992,50.36507797241211,11.301587104797363,6.61904764175415,11.44444465637207,16.825397491455078,20.174602508544922,23.26984214782715,18.571428298950195,30.825397491455078,9.857142448425293,7.047618865966797,8.55555534362793,114.5253572429252,0.8333400169472585,0.4913153546968397,0.954486429091014
